gameid,side,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT04_33218,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.7684,1.0,0.0,1.0,1.0
LOLTMNT01_81000,Blue,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,1.0,0.5271,1.0,1.0,0.0,1.0
LOLTMNT01_81000,Red,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,0,0.0,0.3101,0.0,0.0,1.0,0.0
LOLTMNT04_33221,Blue,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.2766,0.0,0.0,0.0,1.0
LOLTMNT04_33221,Red,MHSC Esport,oe:team:91b2523df100990f9ca59be20dc3244,0,1.0,0.7746,1.0,1.0,1.0,0.0
LOLTMNT01_81382,Blue,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,0.0,0.9911,1.0,0.0,1.0,1.0
LOLTMNT01_81382,Red,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,0,1.0,0.2287,0.0,1.0,0.0,0.0
LOLTMNT01_82033,Blue,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,0,0.0,0.6809,0.0,0.0,0.0,0.0
LOLTMNT01_82033,Red,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,1.0,0.8381,1.0,1.0,1.0,1.0
LOLTMNT04_33226,Blue,MHSC Esport,oe:team:91b2523df100990f9ca59be20dc3244,0,1.0,0.3322,0.0,1.0,0.0,1.0
LOLTMNT04_33226,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.7851,1.0,0.0,1.0,0.0
LOLTMNT02_68737,Blue,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,1.0,0.4767,1.0,0.0,0.0,1.0
LOLTMNT02_68737,Red,Winthrop University,oe:team:333ba9fefa87eda14bd32c5420d7002,1,0.0,0.8898,0.0,1.0,1.0,0.0
LOLTMNT02_69745,Blue,Winthrop University,oe:team:333ba9fefa87eda14bd32c5420d7002,0,0.0,0.4164,0.0,1.0,0.0,0.0
LOLTMNT02_69745,Red,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,1,1.0,0.8707,1.0,0.0,1.0,1.0
LOLTMNT02_69747,Blue,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,1,1.0,0.5195,0.0,0.0,0.0,1.0
LOLTMNT02_69747,Red,Winthrop University,oe:team:333ba9fefa87eda14bd32c5420d7002,0,0.0,0.1484,1.0,1.0,0.0,0.0
LOLTMNT02_68756,Blue,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,1.0,0.2326,0.0,0.0,0.0,0.0
LOLTMNT02_68756,Red,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,1,0.0,0.3198,1.0,1.0,1.0,1.0
LOLTMNT02_68761,Blue,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,1.0,0.4242,0.0,1.0,0.0,0.0
LOLTMNT02_68761,Red,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,1,0.0,0.7712,1.0,0.0,1.0,1.0
LOLTMNT02_68790,Blue,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,0.0,0.3653,0.0,0.0,0.0,0.0
LOLTMNT02_68790,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4778,1.0,1.0,1.0,1.0
LOLTMNT02_69796,Blue,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,0.0,0.2017,1.0,0.0,1.0,0.0
LOLTMNT02_69796,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.5546,0.0,1.0,0.0,1.0
10944-10944_game_1,Blue,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,0.0,0.4202,,,,
10944-10944_game_1,Red,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,1.0,0.3502,,,,
LOLTMNT02_69799,Blue,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,1.0,0.4497,1.0,0.0,0.0,1.0
LOLTMNT02_69799,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,0.0,0.9315,0.0,1.0,1.0,0.0
10944-10944_game_2,Blue,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,1.0,0.3139,,,,
10944-10944_game_2,Red,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,0.0,0.4708,,,,
10949-10949_game_1,Blue,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,1,0.0,0.6842,,,,
10949-10949_game_1,Red,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,0,1.0,0.1368,,,,
10949-10949_game_2,Blue,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,1,1.0,0.529,,,,
10949-10949_game_2,Red,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,0,0.0,0.3275,,,,
10944-10944_game_3,Blue,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,0.0,0.2059,,,,
10944-10944_game_3,Red,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,1.0,0.3776,,,,
10949-10949_game_3,Blue,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,1,1.0,0.5244,,,,
10949-10949_game_3,Red,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,0,0.0,0.1851,,,,
10949-10949_game_4,Blue,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,0,0.0,0.2741,,,,
10949-10949_game_4,Red,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,1,1.0,0.9252,,,,
LOLTMNT04_34136,Blue,Joblife,oe:team:7380b73561abdd86c2391e9481acd4b,0,1.0,0.3957,0.0,1.0,0.0,0.0
LOLTMNT04_34136,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.8219,1.0,0.0,1.0,1.0
LOLTMNT04_34142,Blue,Joblife,oe:team:7380b73561abdd86c2391e9481acd4b,0,0.0,0.7676,0.0,1.0,1.0,1.0
LOLTMNT04_34142,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,1.0,0.5437,1.0,0.0,0.0,0.0
LOLTMNT04_33241,Blue,Joblife,oe:team:7380b73561abdd86c2391e9481acd4b,0,1.0,0.3468,0.0,0.0,0.0,0.0
LOLTMNT04_33241,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.9143,1.0,0.0,1.0,1.0
LOLTMNT01_82245,Blue,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,1.0,0.4701,0.0,0.0,1.0,1.0
LOLTMNT01_82245,Red,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,0,0.0,0.1343,1.0,1.0,0.0,0.0
LOLTMNT01_81598,Blue,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,1,1.0,0.8651,1.0,1.0,1.0,0.0
LOLTMNT01_81598,Red,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,0,0.0,0.346,0.0,0.0,0.0,1.0
LOLTMNT01_81605,Blue,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,0.0,0.6491,1.0,0.0,1.0,0.0
LOLTMNT01_81605,Red,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,0,1.0,0.0811,0.0,1.0,0.0,1.0
LOLTMNT01_82266,Blue,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,0,0.0,0.3614,0.0,0.0,0.0,0.0
LOLTMNT01_82266,Red,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,1.0,0.9759,1.0,1.0,1.0,1.0
LOLTMNT02_68945,Blue,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,0.0,0.0932,0.0,0.0,0.0,0.0
LOLTMNT02_68945,Red,Blue Otter,oe:team:009345cfebfe411229f8fad11210219,1,1.0,0.4348,1.0,1.0,1.0,1.0
LOLTMNT02_69956,Blue,Blue Otter,oe:team:009345cfebfe411229f8fad11210219,0,0.0,0.2177,0.0,1.0,0.0,1.0
LOLTMNT02_69956,Red,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,1,1.0,0.7981,1.0,0.0,1.0,0.0
LOLTMNT02_69959,Blue,Janus Panter,oe:team:a4210a7157a4ecda3230e3a4465ac5c,0,0.0,0.1483,0.0,0.0,0.0,0.0
LOLTMNT02_69959,Red,PÊEK Gaming,oe:team:db4e98d03fec12b08cb7a80b739c446,1,1.0,0.7046,1.0,1.0,1.0,1.0
LOLTMNT02_68962,Blue,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,0.0,0.3291,1.0,0.0,0.0,1.0
LOLTMNT02_68962,Red,Blue Otter,oe:team:009345cfebfe411229f8fad11210219,1,1.0,0.8557,0.0,1.0,1.0,0.0
LOLTMNT02_69964,Blue,Osaka,oe:team:0d70a380fe641d8206c6d43c185b9c2,0,1.0,0.4967,0.0,1.0,0.0,0.0
LOLTMNT02_69964,Red,Waia Snikt,oe:team:4aaf7ff9e32dc4fee354958c19ba481,1,0.0,1.0999,1.0,0.0,1.0,1.0
LOLTMNT02_69976,Blue,Winthrop University,oe:team:333ba9fefa87eda14bd32c5420d7002,1,1.0,0.7297,1.0,0.0,0.0,0.0
LOLTMNT02_69976,Red,University of Mississippi,oe:team:391f687ddcec222d212baa6d079c5b6,0,0.0,0.7027,0.0,1.0,1.0,1.0
LOLTMNT02_69978,Blue,Fuego,oe:team:0f0f407ca567fc73cc83d541ef45731,1,1.0,0.8302,0.0,1.0,1.0,1.0
LOLTMNT02_69978,Red,Pirates IDV,oe:team:02f03b46fec3f3a0066dc511ba2fc68,0,0.0,0.4528,1.0,0.0,0.0,0.0
LOLTMNT02_68985,Blue,University of Mississippi,oe:team:391f687ddcec222d212baa6d079c5b6,0,0.0,0.4425,0.0,0.0,0.0,0.0
LOLTMNT02_68985,Red,Winthrop University,oe:team:333ba9fefa87eda14bd32c5420d7002,1,1.0,0.9219,1.0,1.0,1.0,1.0
LOLTMNT02_68989,Blue,Tomorrow Esports,oe:team:65f7d8b9f9b44f3476f64abf64c3c19,1,1.0,0.4536,1.0,0.0,1.0,1.0
LOLTMNT02_68989,Red,DSC3V,oe:team:bf7163477e0f18c36e46e90f61e0175,0,0.0,0.2772,0.0,1.0,0.0,0.0
LOLTMNT01_81645,Blue,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,1.0,0.633,0.0,1.0,1.0,1.0
LOLTMNT01_81645,Red,Team Whales,oe:team:407a64574852482edb8c1560eab637c,0,0.0,0.3028,1.0,0.0,0.0,0.0
LOLTMNT01_82307,Blue,Team Whales,oe:team:407a64574852482edb8c1560eab637c,1,1.0,0.6313,0.0,0.0,1.0,0.0
LOLTMNT01_82307,Red,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,0,0.0,0.5452,1.0,1.0,0.0,1.0
LOLTMNT01_82310,Blue,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,1.0,0.6977,0.0,1.0,1.0,1.0
LOLTMNT01_82310,Red,Team Whales,oe:team:407a64574852482edb8c1560eab637c,0,0.0,0.2427,1.0,0.0,0.0,0.0
LOLTMNT01_82313,Blue,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,1.0,0.62,1.0,1.0,1.0,1.0
LOLTMNT01_82313,Red,Team Whales,oe:team:407a64574852482edb8c1560eab637c,0,0.0,0.2755,0.0,0.0,0.0,0.0
LOLTMNT01_82335,Blue,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,1,0.0,0.4482,0.0,1.0,1.0,1.0
LOLTMNT01_82335,Red,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,0,1.0,0.29,1.0,0.0,0.0,0.0
LOLTMNT01_82342,Blue,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,1,1.0,0.5004,1.0,1.0,1.0,1.0
LOLTMNT01_82342,Red,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,0.0,0.3253,0.0,0.0,0.0,0.0
LOLTMNT01_81680,Blue,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,1.0,0.12,1.0,0.0,0.0,0.0
LOLTMNT01_81680,Red,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,1,0.0,0.68,0.0,1.0,1.0,1.0
LOLTMNT01_81681,Blue,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,1.0,0.3239,0.0,0.0,0.0,0.0
LOLTMNT01_81681,Red,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,1,0.0,0.8907,1.0,1.0,1.0,1.0
10950-10950_game_1,Blue,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,0,0.0,0.1142,,,,
10950-10950_game_1,Red,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.3711,,,,
10950-10950_game_2,Blue,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,0.0,0.5862,,,,
10950-10950_game_2,Red,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,0,1.0,0.381,,,,
10950-10950_game_3,Blue,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,0,0.0,0.3229,,,,
10950-10950_game_3,Red,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.4403,,,,
LOLTMNT04_33268,Blue,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,0.0,0.2659,1.0,1.0,0.0,1.0
LOLTMNT04_33268,Red,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,1.0,0.6981,0.0,0.0,1.0,0.0
LOLTMNT04_33281,Blue,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,1.0,0.6752,1.0,1.0,0.0,1.0
LOLTMNT04_33281,Red,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,0.0,0.5831,0.0,0.0,1.0,0.0
LOLTMNT01_82410,Blue,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,1,1.0,0.5782,1.0,1.0,1.0,0.0
LOLTMNT01_82410,Red,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,0,0.0,0.2998,0.0,0.0,0.0,1.0
LOLTMNT04_34190,Blue,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,1,1.0,0.4039,0.0,1.0,1.0,1.0
LOLTMNT04_34190,Red,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,0.0,0.1243,1.0,0.0,0.0,0.0
LOLTMNT04_34191,Blue,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,1.0,0.369,0.0,1.0,1.0,0.0
LOLTMNT04_34191,Red,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,0,0.0,0.2554,1.0,0.0,0.0,1.0
LOLTMNT01_82423,Blue,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,1,0.0,0.5481,0.0,0.0,1.0,1.0
LOLTMNT01_82423,Red,Guasones,oe:team:91c35185025768de7d8aa448933f56c,0,1.0,0.1934,1.0,1.0,0.0,0.0
LOLTMNT04_34199,Blue,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,1.0,0.9426,1.0,1.0,1.0,1.0
LOLTMNT04_34199,Red,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,0.0,0.2946,0.0,0.0,0.0,0.0
LOLTMNT04_33293,Blue,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,1,0.0,0.884,1.0,1.0,1.0,1.0
LOLTMNT04_33293,Red,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,1.0,0.3315,0.0,0.0,0.0,0.0
LOLTMNT04_34200,Blue,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,0,1.0,0.3327,0.0,1.0,0.0,0.0
LOLTMNT04_34200,Red,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,1,0.0,0.5545,1.0,0.0,1.0,1.0
LOLTMNT01_81759,Blue,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,0,1.0,0.1365,0.0,1.0,0.0,0.0
LOLTMNT01_81759,Red,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,1,0.0,0.6143,1.0,0.0,1.0,1.0
LOLTMNT04_33294,Blue,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,0,0.0,0.2568,0.0,1.0,0.0,0.0
LOLTMNT04_33294,Red,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,1,1.0,0.4815,1.0,0.0,1.0,1.0
LOLTMNT01_81762,Blue,Guasones,oe:team:91c35185025768de7d8aa448933f56c,1,1.0,0.5114,0.0,0.0,1.0,0.0
LOLTMNT01_81762,Red,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,0,0.0,0.5114,1.0,1.0,0.0,1.0
LOLTMNT04_33296,Blue,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,0.0,0.7047,0.0,1.0,1.0,0.0
LOLTMNT04_33296,Red,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,0,1.0,0.4362,1.0,0.0,0.0,1.0
LOLTMNT01_82442,Blue,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,1.0,0.5209,0.0,1.0,1.0,1.0
LOLTMNT01_82442,Red,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,0,0.0,0.3984,1.0,0.0,0.0,0.0
LOLTMNT04_34204,Blue,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,0,0.0,0.3992,0.0,1.0,0.0,0.0
LOLTMNT04_34204,Red,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,1,1.0,0.7984,1.0,0.0,1.0,1.0
LOLTMNT04_33297,Blue,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,0,1.0,0.2478,0.0,1.0,0.0,0.0
LOLTMNT04_33297,Red,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,0.0,0.4956,1.0,0.0,1.0,1.0
LOLTMNT01_81766,Blue,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,1,0.0,0.4774,1.0,1.0,0.0,0.0
LOLTMNT01_81766,Red,Guasones,oe:team:91c35185025768de7d8aa448933f56c,0,1.0,0.4774,0.0,0.0,1.0,1.0
LOLTMNT01_82448,Blue,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,0.0,0.493,0.0,1.0,0.0,1.0
LOLTMNT01_82448,Red,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,0,1.0,0.2276,1.0,0.0,0.0,0.0
LOLTMNT04_33298,Blue,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,0,0.0,0.1926,0.0,0.0,0.0,0.0
LOLTMNT04_33298,Red,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,1.1938,1.0,1.0,1.0,1.0
LOLTMNT01_82450,Blue,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,0,1.0,0.335,1.0,1.0,0.0,0.0
LOLTMNT01_82450,Red,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,0.0,0.469,0.0,0.0,1.0,1.0
LOLTMNT04_34205,Blue,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,1,0.0,0.698,1.0,1.0,1.0,0.0
LOLTMNT04_34205,Red,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,0,1.0,0.4944,0.0,0.0,0.0,1.0
LOLTMNT04_33300,Blue,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,1.0,0.4946,0.0,1.0,1.0,1.0
LOLTMNT04_33300,Red,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,0,0.0,0.34,1.0,0.0,0.0,0.0
LOLTMNT01_82453,Blue,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,0,1.0,0.6108,0.0,1.0,0.0,1.0
LOLTMNT01_82453,Red,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,0.0,0.5235,1.0,0.0,0.0,0.0
LOLTMNT01_82456,Blue,Guasones,oe:team:91c35185025768de7d8aa448933f56c,0,1.0,0.5596,0.0,0.0,0.0,0.0
LOLTMNT01_82456,Red,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,1,0.0,0.9016,1.0,1.0,1.0,1.0
LOLTMNT04_33301,Blue,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,0.6336,0.0,1.0,1.0,0.0
LOLTMNT04_33301,Red,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,0,0.0,0.3801,1.0,0.0,0.0,1.0
LOLTMNT01_82459,Blue,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,1.0,0.3505,0.0,0.0,1.0,1.0
LOLTMNT01_82459,Red,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,0,0.0,0.2103,1.0,1.0,0.0,0.0
LOLTMNT04_33302,Blue,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,0,1.0,0.4444,0.0,0.0,1.0,1.0
LOLTMNT04_33302,Red,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,1,0.0,0.4444,1.0,1.0,0.0,0.0
LOLTMNT01_82460,Blue,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,0,1.0,0.5927,0.0,0.0,0.0,1.0
LOLTMNT01_82460,Red,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,0.0,0.2425,1.0,1.0,1.0,0.0
LOLTMNT04_34208,Blue,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,1,1.0,0.8891,0.0,1.0,1.0,0.0
LOLTMNT04_34208,Red,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,0,0.0,0.1647,1.0,0.0,0.0,1.0
LOLTMNT02_70138,Blue,Spectacled Bears,oe:team:9aa855d087642f20ad7e3a7ae5c8251,1,1.0,0.6625,1.0,0.0,1.0,1.0
LOLTMNT02_70138,Red,WAP Esports,oe:team:65140c73015d004b0456fb43ba373a4,0,0.0,0.1656,0.0,1.0,0.0,0.0
LOLTMNT02_70139,Blue,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,1,1.0,0.5854,0.0,1.0,1.0,1.0
LOLTMNT02_70139,Red,KaBuM! Esports,oe:team:86e551648da70c86cb473ce5d5f26f7,0,0.0,0.0732,1.0,0.0,0.0,0.0
LOLTMNT02_70149,Blue,KaBuM! Esports,oe:team:86e551648da70c86cb473ce5d5f26f7,0,1.0,0.3106,1.0,1.0,0.0,0.0
LOLTMNT02_70149,Red,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,1,0.0,0.5383,0.0,0.0,1.0,1.0
LOLTMNT02_70148,Blue,Undead Gaming,oe:team:22e3ecae7af241c9c5be021c855885e,0,0.0,0.1449,0.0,1.0,0.0,1.0
LOLTMNT02_70148,Red,Malvinas Gaming,oe:team:d5772fdb1ae7fcc8046fa2e056a8715,1,1.0,0.4928,1.0,0.0,1.0,0.0
LOLTMNT02_71149,Blue,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,1,0.0,0.7717,0.0,1.0,1.0,0.0
LOLTMNT02_71149,Red,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,0,1.0,0.3859,1.0,0.0,0.0,1.0
LOLTMNT02_71146,Blue,Furious Gaming,oe:team:6414602bd3443e9f8c3aae5c73bbc5a,0,0.0,0.0363,0.0,0.0,0.0,0.0
LOLTMNT02_71146,Red,Meta Gaming,oe:team:541d18c9fef51d35e84731aeff4fc70,1,1.0,0.5801,1.0,1.0,1.0,1.0
LOLTMNT02_70181,Blue,Eclipse Gaming,oe:team:df307a715ef3aff2837cf96bfa86685,0,0.0,0.0358,0.0,1.0,0.0,0.0
LOLTMNT02_70181,Red,PRIMATE,oe:team:5d09f3012c419e96c75321094d349ab,1,1.0,0.6082,1.0,0.0,1.0,1.0
LOLTMNT02_70183,Blue,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,1,1.0,1.0031,0.0,1.0,1.0,1.0
LOLTMNT02_70183,Red,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,0.0,0.6897,1.0,0.0,0.0,0.0
LOLTMNT02_70184,Blue,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,1,1.0,0.9491,0.0,1.0,1.0,1.0
LOLTMNT02_70184,Red,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,0.0,0.3301,1.0,0.0,0.0,0.0
LOLTMNT02_71160,Blue,CCG Esports,oe:team:048e91c09583c84485494a087471c3f,1,0.0,0.7692,0.0,1.0,1.0,1.0
LOLTMNT02_71160,Red,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,1.0,0.4895,1.0,0.0,0.0,0.0
LOLTMNT01_82515,Blue,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,1.0,0.1689,1.0,1.0,0.0,0.0
LOLTMNT01_82515,Red,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,0.0,0.5743,0.0,0.0,1.0,1.0
LOLTMNT02_70202,Blue,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,0.0,0.3404,0.0,0.0,1.0,0.0
LOLTMNT02_70202,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.539,1.0,1.0,0.0,1.0
LOLTMNT01_81817,Blue,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,1.0,0.5539,1.0,1.0,1.0,0.0
LOLTMNT01_81817,Red,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,0.0,0.6043,0.0,0.0,0.0,1.0
LOLTMNT02_71173,Blue,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,0.0,0.2697,0.0,1.0,1.0,1.0
LOLTMNT02_71173,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,1.0,0.1962,1.0,0.0,0.0,0.0
LOLTMNT01_82526,Blue,GAM Esports,oe:team:9cae7677cd0dbcc1cd86653870b73c2,1,0.0,0.6566,0.0,0.0,1.0,0.0
LOLTMNT01_82526,Red,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,0,1.0,0.1515,1.0,1.0,0.0,1.0
LOLTMNT02_71199,Blue,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,0.0,0.5142,1.0,1.0,0.0,0.0
