gameid,side,position,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT02_21623,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,0.0,0.3846,1.0,0.0,1.0,1.0
LOLTMNT02_22632,Blue,team,FearX Youth,oe:team:1c549aec787136db0efdfac47eba51b,0,1.0,0.3415,0.0,0.0,0.0,1.0
LOLTMNT02_22632,Red,team,OKSavingsBank BRION Challengers,oe:team:5d069a5aeb88f79b4b92dfa2b9f2a3c,1,0.0,0.7881,1.0,1.0,1.0,0.0
LOLTMNT02_22633,Blue,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,1,1.0,0.5779,1.0,1.0,1.0,0.0
LOLTMNT02_22633,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,0,0.0,0.3059,0.0,0.0,0.0,1.0
LOLTMNT02_21639,Blue,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,1.0,0.6107,1.0,1.0,1.0,0.0
LOLTMNT02_21639,Red,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,0,0.0,0.4198,0.0,0.0,0.0,1.0
LOLTMNT02_22648,Blue,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,0,1.0,0.3706,1.0,1.0,0.0,0.0
LOLTMNT02_22648,Red,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,0.0,0.525,0.0,0.0,1.0,1.0
LOLTMNT02_21656,Blue,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,1.0,1.0714,1.0,1.0,1.0,1.0
LOLTMNT02_21656,Red,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,0,0.0,0.2143,0.0,0.0,0.0,0.0
LOLTMNT02_21688,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.1027,0.0,1.0,0.0,0.0
LOLTMNT02_21688,Red,team,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,1,1.0,0.5137,1.0,0.0,1.0,1.0
LOLTMNT02_21701,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.2044,0.0,0.0,0.0,1.0
LOLTMNT02_21701,Red,team,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,1,1.0,0.3322,1.0,1.0,1.0,0.0
LOLTMNT02_22739,Blue,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,0.0,0.4352,0.0,1.0,1.0,1.0
LOLTMNT02_22739,Red,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,0,1.0,0.2901,1.0,0.0,0.0,0.0
LOLTMNT02_22767,Blue,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,0,1.0,0.3394,0.0,1.0,0.0,0.0
LOLTMNT02_22767,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,0.0,1.0182,1.0,0.0,1.0,1.0
LOLTMNT02_22940,Blue,team,Ramboot Club,oe:team:d17ce7a4192b52f8e1daf94c381c75f,1,1.0,0.6791,0.0,0.0,1.0,1.0
LOLTMNT02_22940,Red,team,ZETA,oe:team:50c26816bdd3bb2a02def8e11a5cd5a,0,0.0,0.2397,1.0,1.0,0.0,0.0
LOLTMNT02_21947,Blue,team,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,0,1.0,0.239,0.0,0.0,0.0,1.0
LOLTMNT02_21947,Red,team,SK Gaming Prime,oe:team:aa8c3b781d96ddb7a24ab3240918988,1,0.0,0.8537,1.0,1.0,1.0,0.0
LOLTMNT01_31613,Blue,team,Team du Sud,oe:team:1dc6411295a36bd29c29b1096ba859d,0,0.0,0.4106,0.0,1.0,1.0,1.0
LOLTMNT01_31613,Red,team,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,1.0,0.5556,1.0,0.0,0.0,0.0
LOLTMNT02_22976,Blue,team,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,1.0,0.9186,0.0,1.0,1.0,1.0
LOLTMNT02_22976,Red,team,Guasones,oe:team:91c35185025768de7d8aa448933f56c,0,0.0,0.4593,1.0,0.0,0.0,0.0
LOLTMNT02_23004,Blue,team,E WIE EINFACH E-SPORTS,oe:team:26ff1a9f7fb8e976fbdcc5d2a8ac397,0,0.0,0.4079,0.0,1.0,0.0,1.0
LOLTMNT02_23004,Red,team,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,1,1.0,0.91,1.0,0.0,1.0,0.0
LOLTMNT01_32644,Blue,team,GameWard,oe:team:312ee76ca74cbb5cb984d8b71ef4847,0,1.0,0.2277,0.0,0.0,0.0,1.0
LOLTMNT01_32644,Red,team,Vitality.Bee,oe:team:ccd089bf173a5fff1063eb0576201a7,1,0.0,0.797,1.0,1.0,1.0,0.0
LOLTMNT02_24001,Blue,team,GIANTX Pride,oe:team:1027c6e0b1984a79fdd7be04072b547,0,1.0,0.4161,0.0,1.0,1.0,1.0
LOLTMNT02_24001,Red,team,Rebels Gaming,oe:team:60411922d8062ecea0c728af9c876a0,1,0.0,0.4716,1.0,0.0,0.0,0.0
LOLTMNT02_23024,Blue,team,Unicorns of Love Sexy Edition,oe:team:6a060bd74c9041bf0aa89adf9d15d12,1,1.0,0.738,1.0,1.0,1.0,0.0
LOLTMNT02_23024,Red,team,Berlin International Gaming,oe:team:3de935df8f40fbb4d0e564d4a20e6cb,0,0.0,0.3209,0.0,0.0,0.0,1.0
LOLTMNT01_31665,Blue,team,BK ROG Esports,oe:team:c40f6d0d20a7a718c60342e48c144a2,1,1.0,0.6483,1.0,1.0,1.0,1.0
LOLTMNT01_31665,Red,team,Team GO,oe:team:8d538207b9de9d20e1a525aae593515,0,0.0,0.3831,0.0,0.0,0.0,0.0
LOLTMNT02_23050,Blue,team,Case Esports,oe:team:a7d0fbf8d498d1ecf38752df7f6259d,0,0.0,0.4548,0.0,0.0,0.0,0.0
LOLTMNT02_23050,Red,team,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,1,1.0,0.4263,1.0,1.0,1.0,1.0
LOLTMNT02_23051,Blue,team,Eintracht Frankfurt,oe:team:48199c3e87ac9d14cdf50169f8eaabc,1,1.0,0.6236,1.0,1.0,1.0,1.0
LOLTMNT02_23051,Red,team,MOUZ NXT,oe:team:7c4854374e4daa6b00206eb922359a9,0,0.0,0.3282,0.0,0.0,0.0,0.0
LOLTMNT01_32688,Blue,team,Solary,oe:team:90938c428db11f6e372f5c6833b9743,0,0.0,0.1757,0.0,1.0,0.0,0.0
LOLTMNT01_32688,Red,team,Aegis,oe:team:e3a29387c70230d76837b86c2aefd14,1,1.0,0.3807,1.0,0.0,1.0,1.0
LOLTMNT02_24037,Blue,team,UCAM Esports,oe:team:746e6715fc4295c54954be5efc385af,1,0.0,0.687,0.0,1.0,1.0,0.0
LOLTMNT02_24037,Red,team,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,0,1.0,0.2617,1.0,0.0,0.0,1.0
LOLTMNT02_23065,Blue,team,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,1,1.0,0.6468,1.0,1.0,0.0,0.0
LOLTMNT02_23065,Red,team,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,0,0.0,0.1848,0.0,0.0,1.0,1.0
LOLTMNT01_32709,Blue,team,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,1,1.0,0.4692,0.0,1.0,0.0,0.0
LOLTMNT01_32709,Red,team,Gentle Mates,oe:team:d2c27cb51cedbbac1752f1ec81addc4,0,0.0,0.2085,1.0,0.0,1.0,1.0
LOLTMNT03_31582,Blue,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,1.0,0.6393,1.0,1.0,1.0,1.0
LOLTMNT03_31582,Red,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,0.0,0.1918,0.0,0.0,0.0,0.0
LOLTMNT03_32525,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,0.0,0.1568,1.0,0.0,0.0,0.0
LOLTMNT03_32525,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,1.0,0.5879,0.0,1.0,1.0,1.0
LOLTMNT03_31598,Blue,team,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,1,0.0,0.4136,0.0,1.0,1.0,1.0
LOLTMNT03_31598,Red,team,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,1.0,0.1034,1.0,0.0,0.0,0.0
LOLTMNT03_31602,Blue,team,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,1,0.0,0.393,0.0,1.0,1.0,1.0
LOLTMNT03_31602,Red,team,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,1.0,0.131,1.0,0.0,0.0,0.0
LOLTMNT02_24097,Blue,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,1,1.0,0.3442,0.0,0.0,1.0,1.0
LOLTMNT02_24097,Red,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,0,0.0,0.0688,1.0,1.0,0.0,0.0
LOLTMNT02_24096,Blue,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,1,0.0,0.655,1.0,1.0,1.0,1.0
LOLTMNT02_24096,Red,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,0,1.0,0.2183,0.0,0.0,0.0,0.0
LOLTMNT02_24107,Blue,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,1,0.0,0.5078,0.0,0.0,0.0,0.0
LOLTMNT02_24107,Red,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,1.0,0.5586,1.0,0.0,1.0,1.0
LOLTMNT02_23117,Blue,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,0,0.0,0.3808,0.0,0.0,0.0,0.0
LOLTMNT02_23117,Red,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,1,1.0,0.3462,1.0,1.0,0.0,1.0
LOLTMNT02_23139,Blue,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,1.0,0.0973,1.0,0.0,0.0,0.0
LOLTMNT02_23139,Red,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,1,0.0,0.3569,0.0,1.0,1.0,1.0
LOLTMNT02_23175,Blue,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,0.0,0.2474,0.0,1.0,1.0,1.0
LOLTMNT02_23175,Red,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,1.0,0.2165,1.0,0.0,0.0,0.0
LOLTMNT02_23223,Blue,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4748,0.0,1.0,1.0,1.0
LOLTMNT02_23223,Red,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,0.0,0.0432,1.0,0.0,0.0,0.0
LOLTMNT02_23222,Blue,team,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,1,1.0,0.3555,0.0,1.0,1.0,1.0
LOLTMNT02_23222,Red,team,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,0,0.0,0.0547,1.0,0.0,0.0,0.0
LOLTMNT02_23253,Blue,team,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,0,0.0,0.1625,0.0,0.0,0.0,1.0
LOLTMNT02_23253,Red,team,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,1,1.0,0.4063,1.0,1.0,1.0,0.0
LOLTMNT02_24236,Blue,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1.0,0.8098,0.0,1.0,1.0,1.0
LOLTMNT02_24236,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.1928,1.0,0.0,0.0,0.0
LOLTMNT02_24254,Blue,team,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,1,0.0,0.7724,1.0,1.0,1.0,1.0
LOLTMNT02_24254,Red,team,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,0,1.0,0.1854,0.0,0.0,0.0,0.0
LOLTMNT02_24257,Blue,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1.0,0.6351,0.0,1.0,1.0,0.0
LOLTMNT02_24257,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.411,1.0,0.0,0.0,1.0
LOLTMNT02_23294,Blue,team,West Point Esports,oe:team:0092987a7da75e9fd0cbf8110d10b76,0,1.0,0.2236,1.0,0.0,0.0,0.0
LOLTMNT02_23294,Red,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,1,0.0,0.5963,0.0,1.0,1.0,1.0
LOLTMNT02_23326,Blue,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,1,1.0,0.465,1.0,0.0,0.0,1.0
LOLTMNT02_23326,Red,team,West Point Esports,oe:team:0092987a7da75e9fd0cbf8110d10b76,0,0.0,0.4836,0.0,1.0,1.0,0.0
LOLTMNT02_26035,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.0386,0.0,0.0,0.0,0.0
LOLTMNT02_26035,Red,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.4627,1.0,1.0,1.0,1.0
LOLTMNT02_26046,Blue,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.6193,1.0,1.0,1.0,0.0
LOLTMNT02_26046,Red,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.172,0.0,0.0,0.0,1.0
LOLTMNT02_25093,Blue,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,0.0,0.1532,1.0,1.0,0.0,0.0
LOLTMNT02_25093,Red,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1.0,0.6126,0.0,0.0,1.0,1.0
LOLTMNT02_25104,Blue,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,1,0.0,0.5927,1.0,1.0,1.0,1.0
LOLTMNT02_25104,Red,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,0,1.0,0.2694,0.0,0.0,0.0,0.0
LOLTMNT02_26125,Blue,team,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,1,1.0,0.493,1.0,1.0,1.0,1.0
LOLTMNT02_26125,Red,team,J Team,oe:team:b41d715b166da7092724123264e4560,0,0.0,0.0759,0.0,0.0,0.0,0.0
LOLTMNT02_25120,Blue,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1.0,0.7354,0.0,1.0,1.0,0.0
LOLTMNT02_25120,Red,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,0.0,0.2596,1.0,0.0,0.0,1.0
LOLTMNT02_26127,Blue,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,1,0.0,0.5758,0.0,1.0,1.0,1.0
LOLTMNT02_26127,Red,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,1.0,0.3333,1.0,0.0,0.0,0.0
LOLTMNT02_25131,Blue,team,J Team,oe:team:b41d715b166da7092724123264e4560,0,1.0,0.225,0.0,1.0,0.0,1.0
LOLTMNT02_25131,Red,team,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,1,0.0,0.4049,1.0,0.0,1.0,0.0
LOLTMNT02_25146,Blue,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,0,0.0,0.351,1.0,1.0,1.0,1.0
LOLTMNT02_25146,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.351,0.0,0.0,0.0,0.0
LOLTMNT02_25183,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,0.0,0.5643,1.0,0.0,1.0,1.0
LOLTMNT02_25183,Red,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,0,1.0,0.4299,0.0,1.0,0.0,0.0
LOLTMNT02_25218,Blue,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,1.0,0.3272,1.0,1.0,1.0,1.0
LOLTMNT02_25218,Red,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,1,0.0,0.4279,0.0,0.0,0.0,0.0
LOLTMNT02_26237,Blue,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,1,1.0,0.7066,0.0,0.0,1.0,1.0
LOLTMNT02_26237,Red,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,0.0,0.2891,1.0,1.0,0.0,0.0
LOLTMNT05_13097,Blue,team,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1,1.0,0.3833,1.0,1.0,0.0,1.0
LOLTMNT05_13097,Red,team,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0,0.0,0.1742,0.0,0.0,0.0,0.0
LOLTMNT03_34116,Blue,team,LOUD,oe:team:658a021a796aa5501503220adb38cf4,1,1.0,0.5455,0.0,1.0,1.0,1.0
LOLTMNT03_34116,Red,team,KaBuM! Esports,oe:team:86e551648da70c86cb473ce5d5f26f7,0,0.0,0.1091,1.0,0.0,0.0,0.0
LOLTMNT05_13105,Blue,team,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,1,0.0,0.5455,0.0,0.0,1.0,1.0
LOLTMNT05_13105,Red,team,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,1.0,0.0963,1.0,1.0,0.0,0.0
LOLTMNT03_34131,Blue,team,Vivo Keyd Stars,oe:team:b9e44c69c1a70fb35df9be96f9eafea,1,0.0,0.5157,0.0,1.0,1.0,1.0
LOLTMNT03_34131,Red,team,Los Grandes,oe:team:ca884c91b35e5e37937b19360cf1bbe,0,1.0,0.1473,1.0,0.0,0.0,0.0
LOLTMNT05_13119,Blue,team,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1,0.0,0.478,1.0,0.0,1.0,1.0
LOLTMNT05_13119,Red,team,MAD Lions KOI,oe:team:6a0084dacefb228be863fbb64cefe11,0,1.0,0.4461,0.0,1.0,0.0,0.0
LOLTMNT03_33182,Blue,team,Fluxo,oe:team:ca3882dbcefa68eac0892e3218080db,1,0.0,0.826,1.0,1.0,1.0,1.0
LOLTMNT03_33182,Red,team,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,0,1.0,0.1877,0.0,0.0,0.0,0.0
LOLTMNT05_14124,Blue,team,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,1,0.0,0.7156,1.0,1.0,1.0,1.0
LOLTMNT05_14124,Red,team,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,0,1.0,0.2862,0.0,0.0,0.0,0.0
LOLTMNT03_34174,Blue,team,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,1,0.0,0.4132,0.0,1.0,1.0,0.0
LOLTMNT03_34174,Red,team,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,0,1.0,0.4132,1.0,0.0,0.0,1.0
LOLTMNT05_14130,Blue,team,Karmine Corp,oe:team:f3aa9bbd924ce3af42ac53f8326bc7c,0,0.0,0.1119,0.0,1.0,0.0,1.0
LOLTMNT05_14130,Red,team,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,1,1.0,0.4478,1.0,0.0,1.0,0.0
LOLTMNT01_34186,Blue,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,0,1.0,0.2291,1.0,1.0,1.0,1.0
LOLTMNT01_34186,Red,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,0.0,0.4582,0.0,0.0,0.0,0.0
LOLTMNT03_34185,Blue,team,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,1,1.0,0.7135,1.0,1.0,1.0,0.0
LOLTMNT03_34185,Red,team,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,0,0.0,0.3413,0.0,0.0,0.0,1.0
LOLTMNT01_34206,Blue,team,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,1.0,0.4716,0.0,1.0,1.0,1.0
LOLTMNT01_34206,Red,team,NRG,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,0,0.0,0.1684,1.0,0.0,0.0,0.0
LOLTMNT01_34239,Blue,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,1,1.0,0.4265,0.0,0.0,1.0,1.0
LOLTMNT01_34239,Red,team,Shopify Rebellion,oe:team:b360f1d729b0a8e0f29a5243c4200fa,0,0.0,0.328,1.0,0.0,0.0,0.0
LOLTMNT01_34263,Blue,team,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,1,1.0,0.4944,1.0,1.0,1.0,1.0
LOLTMNT01_34263,Red,team,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,0,0.0,0.2082,0.0,0.0,0.0,0.0
LOLTMNT01_35289,Blue,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,0,0.0,0.1457,0.0,0.0,0.0,0.0
LOLTMNT01_35289,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,1.0,0.4736,1.0,1.0,1.0,1.0
LOLTMNT01_35293,Blue,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,0,1.0,0.4774,0.0,1.0,0.0,1.0
LOLTMNT01_35293,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,0.0,0.9914,1.0,0.0,1.0,0.0
LOLTMNT01_34283,Blue,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,0,0.0,0.0358,0.0,0.0,1.0,0.0
LOLTMNT01_34283,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,1,1.0,0.5367,1.0,1.0,0.0,1.0
LOLTMNT01_35306,Blue,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,1,0.0,0.4217,1.0,1.0,1.0,1.0
LOLTMNT01_35306,Red,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,0,1.0,0.5623,0.0,0.0,0.0,0.0
LOLTMNT02_26436,Blue,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4402,1.0,0.0,0.0,1.0
LOLTMNT02_26436,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.2201,0.0,1.0,1.0,0.0
LOLTMNT02_25456,Blue,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4494,1.0,1.0,1.0,0.0
LOLTMNT02_25456,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.1284,0.0,0.0,0.0,1.0
LOLTMNT02_26479,Blue,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,0.0,0.4524,0.0,0.0,0.0,0.0
LOLTMNT02_26479,Red,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,1,1.0,0.5238,1.0,1.0,1.0,1.0
LOLTMNT02_25488,Blue,team,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,1,0.0,0.4275,1.0,1.0,1.0,0.0
LOLTMNT02_25488,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,1.0,0.1166,0.0,0.0,0.0,1.0
LOLTMNT02_25509,Blue,team,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,1,1.0,0.7989,1.0,1.0,1.0,1.0
LOLTMNT02_25509,Red,team,West Point Esports,oe:team:0092987a7da75e9fd0cbf8110d10b76,0,0.0,0.2796,0.0,0.0,0.0,0.0
LOLTMNT02_26523,Blue,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,0.0,0.3111,0.0,1.0,1.0,1.0
LOLTMNT02_26523,Red,team,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,0,1.0,0.3778,1.0,0.0,0.0,0.0
LOLTMNT02_25519,Blue,team,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,1,0.0,0.9254,1.0,1.0,1.0,1.0
LOLTMNT02_25519,Red,team,West Point Esports,oe:team:0092987a7da75e9fd0cbf8110d10b76,0,1.0,0.4627,0.0,0.0,0.0,0.0
LOLTMNT03_33277,Blue,team,Team Flash,oe:team:9bcc3882a74d7ec2b66f7067ba31bc3,1,0.0,0.4476,1.0,0.0,1.0,0.0
LOLTMNT03_33277,Red,team,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,0,1.0,0.2238,0.0,1.0,0.0,1.0
LOLTMNT02_26530,Blue,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,1,0.0,0.2276,0.0,1.0,1.0,0.0
LOLTMNT02_26530,Red,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,1.0,0.065,1.0,0.0,0.0,1.0
LOLTMNT02_26537,Blue,team,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,0,1.0,0.1277,0.0,0.0,1.0,0.0
LOLTMNT02_26537,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,0.0,0.3319,1.0,1.0,0.0,1.0
LOLTMNT02_26550,Blue,team,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,1,0.0,0.224,0.0,1.0,1.0,1.0
LOLTMNT02_26550,Red,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,0,1.0,0.2986,1.0,0.0,0.0,0.0
LOLTMNT03_33278,Blue,team,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,0,0.0,0.4942,1.0,1.0,1.0,1.0
LOLTMNT03_33278,Red,team,Team Flash,oe:team:9bcc3882a74d7ec2b66f7067ba31bc3,1,1.0,0.7849,0.0,0.0,0.0,0.0
LOLTMNT02_26558,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.7885,0.0,1.0,1.0,1.0
LOLTMNT02_26558,Red,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,0.0,0.3584,1.0,0.0,0.0,0.0
LOLTMNT02_26584,Blue,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,0.0,0.3266,1.0,0.0,0.0,0.0
LOLTMNT02_26584,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.7719,0.0,1.0,1.0,1.0
LOLTMNT02_25579,Blue,team,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,1,1.0,0.3607,0.0,1.0,0.0,1.0
LOLTMNT02_25579,Red,team,Deep Cross Gaming,oe:team:7e56e9367c023df96cc8257ff4e16c0,0,0.0,0.1202,1.0,0.0,1.0,0.0
